open,max,min,close
1.13485,1.13485,1.13414,1.13433
1.13433,1.13441,1.13417,1.13441
1.13442,1.13478,1.13441,1.13455
1.13455,1.13506,1.13453,1.13504
1.13497,1.13574,1.13497,1.13533
1.13533,1.13562,1.13519,1.13544
1.13544,1.13548,1.13514,1.13514
1.13511,1.13543,1.13504,1.13518
1.1352,1.13529,1.13493,1.13495
1.13494,1.13504,1.13482,1.13483
1.13484,1.13495,1.13472,1.13475
1.13475,1.13475,1.13449,1.13456
1.13456,1.13512,1.13456,1.13492
1.13491,1.13514,1.13478,1.13512
1.13512,1.13532,1.13491,1.13493
1.13492,1.13493,1.1345,1.13474
1.13475,1.13501,1.1346,1.13463
1.13465,1.13479,1.13413,1.13413
1.13413,1.13432,1.13399,1.13405
1.13405,1.13408,1.13363,1.13366
1.13368,1.13399,1.13368,1.13392
1.13624,1.13626,1.13586,1.13608
1.1361,1.13698,1.1361,1.13698
1.13698,1.13709,1.13681,1.13709
1.13708,1.13721,1.13698,1.13712
1.13712,1.13712,1.13683,1.13689
1.13689,1.13697,1.13671,1.13675
1.13677,1.13678,1.13655,1.13663
1.13661,1.1368,1.13615,1.1362
1.13622,1.13649,1.13617,1.13636
1.13636,1.1366,1.13636,1.13639
1.13639,1.13679,1.13631,1.13664
1.13664,1.13695,1.13664,1.13695
1.13695,1.13695,1.13676,1.13679
1.13678,1.13737,1.13668,1.13711
1.1371,1.13733,1.13704,1.13733
1.13735,1.13738,1.13719,1.13721
1.1372,1.13722,1.13674,1.13695
1.13695,1.13697,1.13585,1.13598
1.13598,1.13638,1.13575,1.13594
1.13592,1.13599,1.1356,1.13591
1.13589,1.13651,1.13589,1.13646
1.13643,1.13669,1.13638,1.13648
1.13649,1.13669,1.13616,1.13659
1.13656,1.1372,1.1362,1.1371
1.1371,1.13712,1.13622,1.13631
1.13632,1.13634,1.13607,1.13617
1.13618,1.13618,1.13562,1.13597
1.13597,1.13599,1.13572,1.13598
1.10153,1.10172,1.10132,1.10153
1.10152,1.10155,1.10097,1.10097
1.10095,1.10173,1.10058,1.10161
1.10161,1.10278,1.10161,1.10233
1.10236,1.10265,1.10185,1.10233
1.10236,1.10386,1.10229,1.10376
1.10376,1.10397,1.10324,1.10349
1.10351,1.10351,1.10268,1.10304
1.10302,1.10324,1.10271,1.10276
1.10278,1.10311,1.10236,1.10256
1.10255,1.10378,1.10253,1.10365
1.10365,1.10395,1.10312,1.10336
1.10333,1.10395,1.10319,1.10384
1.10387,1.10434,1.10326,1.10348
1.10345,1.10373,1.10273,1.10278
1.10275,1.1033,1.10262,1.10324
1.10325,1.10344,1.10233,1.10266
1.10266,1.1027,1.10196,1.10208
1.1021,1.10272,1.10196,1.10246
1.10245,1.10349,1.10233,1.10337
1.10339,1.10412,1.10339,1.10395
1.10394,1.10394,1.10305,1.10338
1.10337,1.10337,1.10241,1.103
1.10299,1.103,1.10205,1.10236
1.10235,1.10265,1.10221,1.10221
1.10223,1.1024,1.10172,1.10199
1.10201,1.10301,1.10193,1.10248
1.10248,1.1025,1.10185,1.10213
1.11335,1.11335,1.1125,1.11281
1.1128,1.1133,1.1128,1.11314
1.11314,1.11399,1.1131,1.1139
1.11394,1.11405,1.11339,1.11396
1.11398,1.11562,1.11378,1.11505
1.11502,1.11537,1.11468,1.11484
1.11484,1.11486,1.11397,1.11445
1.11445,1.1149,1.11442,1.11447
1.11449,1.1148,1.11443,1.11453
1.11452,1.11452,1.11308,1.11332
1.1133,1.11338,1.1129,1.11312
1.11312,1.11314,1.11266,1.11297
1.11301,1.11583,1.11293,1.11541
1.11546,1.1161,1.1154,1.11599
1.11596,1.11801,1.11596,1.11776
1.11774,1.11774,1.1162,1.11644
1.11645,1.11667,1.11619,1.11623
1.11622,1.11622,1.11363,1.11363
1.11362,1.11397,1.11338,1.11397
1.11398,1.11476,1.11388,1.11476
1.1148,1.11565,1.11459,1.1148
1.11478,1.1158,1.11475,1.11577
1.11576,1.11628,1.11568,1.11588
1.1159,1.11603,1.11585,1.11585
1.11585,1.11624,1.11582,1.11624
1.11624,1.11624,1.11555,1.11592
1.11593,1.11593,1.11506,1.11514
1.11514,1.11519,1.11452,1.11462
1.1128,1.1133,1.1128,1.11314
1.11314,1.11399,1.1131,1.1139
1.11394,1.11405,1.11339,1.11396
1.11398,1.11562,1.11378,1.11505
1.11502,1.11537,1.11468,1.11484
1.11484,1.11486,1.11397,1.11445
1.11445,1.1149,1.11442,1.11447
1.11449,1.1148,1.11443,1.11453
1.11452,1.11452,1.11308,1.11332
1.1133,1.11338,1.1129,1.11312
1.11312,1.11314,1.11266,1.11297
1.11301,1.11583,1.11293,1.11541
1.11546,1.1161,1.1154,1.11599
1.11596,1.11801,1.11596,1.11776
1.11774,1.11774,1.1162,1.11644
1.11645,1.11667,1.11619,1.11623
1.11622,1.11622,1.11363,1.11363
1.11362,1.11397,1.11338,1.11397
1.11398,1.11476,1.11388,1.11476
1.1148,1.11565,1.11459,1.1148
1.11478,1.1158,1.11475,1.11577
1.11576,1.11628,1.11568,1.11588
1.1159,1.11603,1.11585,1.11585
1.11585,1.11624,1.11582,1.11624
1.11624,1.11624,1.11555,1.11592
1.11593,1.11593,1.11506,1.11514
1.11514,1.11519,1.11452,1.11462
1.11462,1.11464,1.11403,1.11414
1.11314,1.11399,1.1131,1.1139
1.11394,1.11405,1.11339,1.11396
1.11398,1.11562,1.11378,1.11505
1.11502,1.11537,1.11468,1.11484
1.11484,1.11486,1.11397,1.11445
1.11445,1.1149,1.11442,1.11447
1.11449,1.1148,1.11443,1.11453
1.11452,1.11452,1.11308,1.11332
1.1133,1.11338,1.1129,1.11312
1.11312,1.11314,1.11266,1.11297
1.11301,1.11583,1.11293,1.11541
1.11546,1.1161,1.1154,1.11599
1.11596,1.11801,1.11596,1.11776
1.11774,1.11774,1.1162,1.11644
1.11645,1.11667,1.11619,1.11623
1.11622,1.11622,1.11363,1.11363
1.11362,1.11397,1.11338,1.11397
1.11398,1.11476,1.11388,1.11476
1.1148,1.11565,1.11459,1.1148
1.11478,1.1158,1.11475,1.11577
1.11576,1.11628,1.11568,1.11588
1.1159,1.11603,1.11585,1.11585
1.11585,1.11624,1.11582,1.11624
1.11624,1.11624,1.11555,1.11592
1.11593,1.11593,1.11506,1.11514
1.11514,1.11519,1.11452,1.11462
1.11462,1.11464,1.11403,1.11414
1.11414,1.11458,1.1141,1.11432
1.12243,1.12256,1.12241,1.12253
1.12253,1.12259,1.12239,1.12248
1.1225,1.12272,1.12249,1.12258
1.12261,1.1227,1.12242,1.12246
1.12245,1.12287,1.12244,1.12274
1.12274,1.12393,1.12274,1.12383
1.12383,1.12384,1.12342,1.12351
1.12349,1.1235,1.12323,1.12329
1.12329,1.12338,1.12319,1.12331
1.12331,1.12344,1.12321,1.12338
1.12337,1.12345,1.1232,1.12321
1.12319,1.12329,1.12313,1.12321
1.12321,1.12381,1.1232,1.12363
1.12363,1.12396,1.12342,1.12392
1.12393,1.12398,1.12374,1.12392
1.12394,1.12407,1.12351,1.12356
1.12356,1.12366,1.12335,1.12345
1.12345,1.12347,1.12315,1.12328
1.12329,1.12355,1.12327,1.12343
1.12343,1.12392,1.12338,1.12392
1.12392,1.12403,1.12347,1.12371
1.12372,1.12378,1.12358,1.1236
1.12359,1.12366,1.12316,1.12321
1.12323,1.12323,1.12247,1.12255
1.12257,1.12282,1.12243,1.12277
1.12276,1.12279,1.12249,1.1225
1.12249,1.12268,1.12229,1.1223
1.1223,1.12263,1.12226,1.12255
