open,max,min,close
83.92,83.92,83.915,83.92
83.92,83.92,83.91,83.91
83.91,83.91,83.89,83.895
83.895,83.895,83.875,83.88
83.88,83.9,83.88,83.9
83.9,83.9,83.89,83.895
83.9,83.92,83.895,83.915
83.915,83.92,83.9,83.91
83.91,83.91,83.9,83.9
83.9,83.9,83.875,83.88
83.88,83.885,83.87,83.87
83.87,83.87,83.855,83.865
83.865,83.87,83.855,83.86
82.48,82.485,82.45,82.455
82.45,82.47,82.44,82.465
82.465,82.495,82.465,82.495
82.5,82.5,82.475,82.48
82.48,82.5,82.48,82.49
82.49,82.5,82.49,82.5
82.5,82.5,82.49,82.49
82.49,82.495,82.485,82.485
82.48,82.49,82.48,82.485
82.49,82.49,82.475,82.475
82.475,82.485,82.475,82.48
82.48,82.505,82.48,82.505
82.505,82.53,82.505,82.53
82.53,82.535,82.51,82.51
82.51,82.51,82.47,82.485
82.485,82.49,82.485,82.49
82.49,82.49,82.47,82.47
82.47,82.475,82.47,82.47
82.47,82.485,82.47,82.48
82.48,82.485,82.48,82.485
82.485,82.495,82.485,82.495
82.495,82.505,82.49,82.505
82.505,82.505,82.465,82.47
82.47,82.47,82.46,82.47
82.47,82.47,82.465,82.465
82.465,82.465,82.44,82.44
82.44,82.44,82.43,82.43
82.43,82.43,82.405,82.415
83.738,83.738,83.727,83.735
83.734,83.738,83.732,83.738
83.739,83.754,83.739,83.754
83.752,83.758,83.752,83.757
83.757,83.757,83.755,83.756
83.752,83.752,83.752,83.752
83.752,83.752,83.749,83.749
83.748,83.748,83.748,83.748
83.747,83.749,83.747,83.748
83.747,83.748,83.747,83.748
83.748,83.755,83.748,83.755
83.755,83.761,83.752,83.761
83.761,83.761,83.758,83.76
83.758,83.768,83.758,83.761
83.761,83.769,83.761,83.768
83.768,83.769,83.767,83.767
83.767,83.769,83.758,83.761
83.759,83.759,83.759,83.759
83.759,83.759,83.748,83.748
83.746,83.753,83.746,83.753
83.752,83.758,83.748,83.758
83.758,83.758,83.755,83.758
83.758,83.758,83.752,83.757
83.758,83.761,83.751,83.756
83.757,83.757,83.747,83.747
83.747,83.747,83.747,83.747
83.746,83.746,83.744,83.744
83.742,83.742,83.742,83.742
82.018,82.018,82.007,82.018
82.018,82.018,82.009,82.012
82.013,82.018,82.008,82.008
82.007,82.017,82.007,82.008
82.008,82.029,82.006,82.02
82.019,82.037,82.019,82.037
82.037,82.038,82.03,82.034
82.034,82.037,82.027,82.028
82.028,82.029,82.027,82.029
82.027,82.036,82.027,82.034
82.033,82.037,82.032,82.033
82.034,82.039,82.034,82.039
82.037,82.051,82.037,82.051
82.052,82.052,82.049,82.049
82.051,82.051,82.038,82.045
82.044,82.044,82.029,82.029
82.03,82.042,82.02,82.039
82.037,82.038,82.034,82.034
82.035,82.042,82.033,82.039
82.039,82.047,82.037,82.042
82.041,82.041,82.037,82.039
82.038,82.039,82.038,82.039
82.039,82.039,82.027,82.027
82.028,82.028,82.017,82.017
82.017,82.027,82.017,82.019
82.017,82.017,82.017,82.017
82.017,82.017,82.013,82.017
82.017,82.017,82.013,82.017
82.568,82.577,82.564,82.567
82.569,82.574,82.568,82.574
82.572,82.588,82.568,82.582
82.582,82.588,82.578,82.58
82.58,82.589,82.579,82.588
82.587,82.588,82.582,82.583
82.582,82.587,82.581,82.582
82.583,82.583,82.581,82.581
82.582,82.588,82.579,82.587
82.587,82.587,82.573,82.574
82.571,82.577,82.569,82.571
82.572,82.587,82.572,82.578
82.579,82.579,82.578,82.579
82.581,82.596,82.58,82.596
82.596,82.598,82.587,82.587
82.589,82.591,82.578,82.586
82.586,82.586,82.574,82.574
82.572,82.575,82.568,82.574
82.575,82.579,82.57,82.579
82.577,82.579,82.574,82.579
82.579,82.586,82.578,82.584
82.584,82.587,82.58,82.587
